timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672244712738,656,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-302,text,false,"A operação tomou muito tempo: levou 656 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,646,0,257
1672244712361,1035,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-350,text,false,"A operação tomou muito tempo: levou 1.035 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1024,0,257
1672244712826,572,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-293,text,false,"A operação tomou muito tempo: levou 572 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,560,0,263
1672244712188,1216,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-226,text,false,"A operação tomou muito tempo: levou 1.216 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1210,0,256
1672244712843,564,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-97,text,false,"A operação tomou muito tempo: levou 564 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,552,0,259
1672244712207,1204,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-59,text,false,"A operação tomou muito tempo: levou 1.204 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1196,0,256
1672244712902,516,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-266,text,false,"A operação tomou muito tempo: levou 516 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,506,0,264
1672244712716,724,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-390,text,false,"A operação tomou muito tempo: levou 724 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,696,0,253
1672244712803,638,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-52,text,false,"A operação tomou muito tempo: levou 638 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,637,0,266
1672244712808,636,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-40,text,false,"A operação tomou muito tempo: levou 636 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,632,0,260
1672244712800,647,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-325,text,false,"A operação tomou muito tempo: levou 647 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,641,0,269
1672244712525,931,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-100,text,false,"A operação tomou muito tempo: levou 931 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,920,0,255
1672244712882,581,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-32,text,false,"A operação tomou muito tempo: levou 581 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,571,0,265
1672244712744,725,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-39,text,false,"A operação tomou muito tempo: levou 725 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,713,0,282
1672244712796,677,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-21,text,false,"A operação tomou muito tempo: levou 677 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,663,0,259
1672244712381,1096,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-356,text,false,"A operação tomou muito tempo: levou 1.096 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1085,0,255
1672244713102,379,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-5,text,true,,7245,129,300,300,https://blazedemo.com/reserve.php,367,0,0
1672244712543,933,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-261,text,false,"A operação tomou muito tempo: levou 933 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,922,0,0
1672244712998,463,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-328,text,false,"A operação tomou muito tempo: levou 463 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,454,0,0
1672244712554,907,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-256,text,false,"A operação tomou muito tempo: levou 907 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,898,0,0
1672244712684,760,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-239,text,false,"A operação tomou muito tempo: levou 760 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,756,0,0
1672244713186,258,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-375,text,true,,7245,129,300,300,https://blazedemo.com/reserve.php,254,0,0
1672244712681,763,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-310,text,false,"A operação tomou muito tempo: levou 763 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,759,0,0
1672244712716,683,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-233,text,false,"A operação tomou muito tempo: levou 683 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,670,0,0
1672244712485,905,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-274,text,false,"A operação tomou muito tempo: levou 905 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,893,0,0
1672244712619,770,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-254,text,false,"A operação tomou muito tempo: levou 770 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,758,0,0
